3000,13,c,d,e,f,g,h,i,j,k,l,m,n
-0.334153731,0.340544798,2.313409143,-2.286793302,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,3.2,-0.311788617
-0.311788617,0.318441098,2.161345237,-2.13566077,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,3.4,-0.290893361
-0.290893361,0.297798455,2.019323736,-1.994469171,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,3.6,-0.271370885
-0.271370885,0.278520771,1.886682467,-1.86256342,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,3.8,-0.253130514
-0.253130514,0.260518282,1.762803045,-1.739331743,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,4,-0.23608755
-0.23608755,0.243707134,1.647107891,-1.624202736,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,4.2,-0.220162878
-0.220162878,0.228009001,1.539057461,-1.516642615,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,4.4,-0.2052826
-0.2052826,0.213350716,1.438147701,-1.416152707,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,4.6,-0.191377691
-0.191377691,0.199663932,1.343907785,-1.322267209,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,4.8,-0.178383677
-0.178383677,0.186884807,1.255897932,-1.234551025,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,5,-0.166240336
-0.166240336,0.174953703,1.173707318,-1.152597704,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,5.2,-0.154891415
-0.154891415,0.163814912,1.09695217,-1.076027559,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,5.4,-0.144284373
-0.144284373,0.153416395,1.025274017,-1.004485925,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,5.6,-0.134370133
-0.134370133,0.143709541,0.958338016,-0.937641518,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,5.8,-0.125102853
-0.125102853,0.134648943,0.895831456,-0.875184941,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,6,-0.116439716
-0.116439716,0.126192183,0.837462263,-0.816827215,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,6.2,-0.108340728
-0.108340728,0.118299637,0.782957601,-0.762298391,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,6.4,-0.100768532
-0.100768532,0.110934293,0.732062601,-0.711346294,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,6.6,-0.093688237
-0.093688237,0.104061574,0.684539188,-0.663735359,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,6.8,-0.087067251
-0.087067251,0.097649182,0.640164967,-0.619245539,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,7,-0.080875133
-0.080875133,0.091666945,0.598732197,-0.577671275,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,7.2,-0.075083451
-0.075083451,0.086086679,0.560046826,-0.538820556,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,7.4,-0.069665645
-0.069665645,0.080882056,0.523927589,-0.502514017,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,7.6,-0.064596912
-0.064596912,0.07602848,0.49020517,-0.468584114,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,7.8,-0.059854082
-0.059854082,0.071502975,0.458721441,-0.436874373,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,8,-0.055415515
-0.055415515,0.067284081,0.429328715,-0.407238645,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,8.2,-0.051260999
-0.051260999,0.063351745,0.401889033,-0.379540407,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,8.4,-0.047371654
-0.047371654,0.05968724,0.376273523,-0.353652124,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,8.6,-0.043729849
-0.043729849,0.056273067,0.352361801,-0.32945466,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,8.8,-0.040319114
-0.040319114,0.053092881,0.330041418,-0.306836724,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,9,-0.037124066
-0.037124066,0.050131414,0.30920733,-0.285694358,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,9.2,-0.03413034
-0.03413034,0.0473744,0.289761418,-0.265930449,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,9.4,-0.031324518
-0.031324518,0.044808514,0.271611999,-0.247454251,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,9.6,-0.028694065
-0.028694065,0.042421306,0.254673506,-0.230181071,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,9.8,-0.026227281
-0.026227281,0.040201149,0.238866073,-0.214031855,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.023914508
-0.023914508,0.038135889,0.223815431,-0.199231351,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.021747789
-0.021747789,0.036213144,0.209687724,-0.185475191,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.019717672
-0.019717672,0.034423343,0.196484803,-0.172632229,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.017815214
-0.017815214,0.032757659,0.1841459,-0.160641799,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.016032063
-0.016032063,0.031207853,0.17261421,-0.149447729,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.014360416
-0.014360416,0.029766225,0.161836571,-0.138997452,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.012792983
-0.012792983,0.028425587,0.151763357,-0.129241902,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.011322954
-0.011322954,0.027179223,0.142348173,-0.120135202,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.009943969
-0.009943969,0.026020862,0.133547735,-0.111634558,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.008650087
-0.008650087,0.024944647,0.125321588,-0.103699973,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.007435753
-0.007435753,0.023945104,0.11763192,-0.096294064,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.006295781
-0.006295781,0.023017122,0.110443423,-0.089381923,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.005225325
-0.005225325,0.022155929,0.10372312,-0.082930949,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.00421986
-0.00421986,0.021357067,0.097440224,-0.076910708,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.003275159
-0.003275159,0.020616375,0.091565758,-0.071292555,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.002387271
-0.002387271,0.019929962,0.086073242,-0.066050317,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.001552505
-0.001552505,0.019294198,0.080937533,-0.061159139,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-0.000767412
-0.000767412,0.01870569,0.076134734,-0.056595402,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,-2.87725E-05
-2.87725E-05,0.01816127,0.071643294,-0.052337806,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.000666424
0.000666424,0.01765798,0.067442736,-0.048366114,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.001320988
0.001320988,0.017193058,0.063513887,-0.044661378,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.001937546
0.001937546,0.016763923,0.059838748,-0.041205813,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.002518553
0.002518553,0.016368166,0.056400777,-0.037983072,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.003066302
0.003066302,0.016003535,0.053184522,-0.034977887,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.003582934
0.003582934,0.015667931,0.050175284,-0.032175738,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.004070451
0.004070451,0.01535939,0.047359362,-0.029563086,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.004530723
0.004530723,0.015076079,0.044724191,-0.027127521,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.004965498
0.004965498,0.014816288,0.042257955,-0.024857372,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.005376408
0.005376408,0.014578417,0.039949507,-0.022741627,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.005764979
0.005764979,0.014360976,0.037788401,-0.020769973,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.006132636
0.006132636,0.014162569,0.035765084,-0.018932972,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.00648071
0.00648071,0.013981896,0.033870552,-0.017221738,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.006810448
0.006810448,0.013817743,0.0320963,-0.015627871,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.00712301
0.00712301,0.013668974,0.030434391,-0.014143537,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.007419486
0.007419486,0.013534531,0.028877544,-0.012761551,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.007700889
0.007700889,0.013413424,0.027418906,-0.011475146,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.007968169
0.007968169,0.013304731,0.026051995,-0.010277929,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.008222214
0.008222214,0.013207589,0.024770746,-0.009163914,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.008463852
0.008463852,0.013121193,0.023569685,-0.008127701,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.008693857
0.008693857,0.013044793,0.022443554,-0.007164105,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.008912955
0.008912955,0.012977686,0.021387307,-0.00626815,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.009121822
0.009121822,0.012919218,0.020396584,-0.005435536,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.009321091
0.009321091,0.012868779,0.019467006,-0.004661947,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.009511352
0.009511352,0.012825796,0.018594523,-0.003943392,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.00969316
0.00969316,0.012789739,0.017775544,-0.003276331,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.00986703
0.00986703,0.01276011,0.017006508,-0.002657257,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.010033445
0.010033445,0.012736445,0.016284106,-0.002082911,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.010192858
0.010192858,0.012718312,0.015605481,-0.00155048,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.01034569
0.01034569,0.012705306,0.014967567,-0.001056946,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.010492337
0.010492337,0.012697051,0.014367944,-0.000599927,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10,0.010634879
0.010634879,0.012694903,0.014203171,0.000221665,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10.26666667,0.010776654
0.010776654,0.012701521,0.014156542,0.001096182,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10.53333333,0.010918099
0.010918099,0.012716713,0.014136681,0.00193679,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,10.8,0.011059469
0.011059469,0.012740149,0.014141229,0.002745129,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,11.06666667,0.011200998
0.011200998,0.012771514,0.014168344,0.00352309,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,11.33333333,0.011342905
0.011342905,0.012810515,0.014216315,0.004272451,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,11.6,0.011485389
0.011485389,0.012856874,0.014283541,0.004994885,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,11.86666667,0.011628635
0.011628635,0.012910328,0.014368539,0.005691924,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,12.13333333,0.011772814
0.011772814,0.012970633,0.014469906,0.006365037,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,12.4,0.011918084
0.011918084,0.013037554,0.014586357,0.007015574,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,12.66666667,0.012064588
0.012064588,0.013110873,0.014716735,0.00764475,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,12.93333333,0.01221246
0.01221246,0.013190382,0.014859796,0.008253876,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,13.2,0.012361822
0.012361822,0.013275887,0.015014469,0.008844083,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,13.46666667,0.012512786
0.012512786,0.013367203,0.015179932,0.009416258,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,13.73333333,0.012665454
0.012665454,0.013464155,0.015355236,0.009971413,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,14,0.01281992
0.01281992,0.013566579,0.015539406,0.010510584,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,14.26666667,0.012976269
0.012976269,0.013674317,0.015731723,0.011034556,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,14.53333333,0.013134579
0.013134579,0.013787222,0.015931471,0.011544105,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,14.8,0.013294921
0.013294921,0.013905153,0.016137963,0.012039981,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,15.06666667,0.013457359
0.013457359,0.014027978,0.01635057,0.012522876,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,15.33333333,0.01362195
0.01362195,0.01415557,0.016568619,0.012993525,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,15.6,0.013788748
0.013788748,0.014287809,0.016791693,0.013452408,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,15.86666667,0.013957799
0.013957799,0.014424581,0.017019128,0.013900249,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,16.13333333,0.014129144
0.014129144,0.014565779,0.017250517,0.014337518,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,16.4,0.014302821
0.014302821,0.014711298,0.017485377,0.014764757,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,16.66666667,0.014478862
0.014478862,0.014861042,0.017723311,0.015182425,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,16.93333333,0.014657296
0.014657296,0.015014916,0.017963957,0.015590945,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,17.2,0.014838148
0.014838148,0.015172832,0.018206886,0.015990805,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,17.46666667,0.01502144
0.01502144,0.015334705,0.018451863,0.016382302,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,17.73333333,0.015207191
0.015207191,0.015500452,0.018698522,0.016765859,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,18,0.015395415
0.015395415,0.015669997,0.018946545,0.017141854,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,18.26666667,0.015586126
0.015586126,0.015843264,0.019195779,0.017510499,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,18.53333333,0.015779334
0.015779334,0.016020184,0.019445813,0.017872262,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,18.8,0.015975045
0.015975045,0.016200687,0.019696569,0.018227279,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,19.06666667,0.016173266
0.016173266,0.016384708,0.01994772,0.018575936,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,19.33333333,0.016374
0.016374,0.016572185,0.020199138,0.018918417,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,19.6,0.016577249
0.016577249,0.016763057,0.020450607,0.019254993,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,19.86666667,0.016783012
0.016783012,0.016957266,0.020701968,0.019585882,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,20.13333333,0.016991288
0.016991288,0.017154756,0.020953081,0.019911278,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,20.4,0.017202072
0.017202072,0.017355474,0.02120374,0.020231442,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,20.66666667,0.017415361
0.017415361,0.017559368,0.021453922,0.020546453,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,20.93333333,0.017631148
0.017631148,0.017766387,0.021703423,0.020856569,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,21.2,0.017849427
0.017849427,0.017976483,0.021952098,0.021161988,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,21.46666667,0.018070188
0.018070188,0.018189611,0.022199985,0.021462727,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,21.73333333,0.018293423
0.018293423,0.018405723,0.022446845,0.021759077,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,22,0.018519121
0.018519121,0.018624778,0.022692616,0.022051151,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,22.26666667,0.018747272
0.018747272,0.018846732,0.022937325,0.022338978,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,22.53333333,0.018977863
0.018977863,0.019071545,0.023180751,0.022622828,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,22.8,0.019210882
0.019210882,0.019299176,0.023422895,0.022902751,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,23.06666667,0.019446317
0.019446317,0.019529587,0.023663745,0.023178811,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,23.33333333,0.019684152
0.019684152,0.01976274,0.023903133,0.023451226,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,23.6,0.019924375
0.019924375,0.019998599,0.024141089,0.023720015,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,23.86666667,0.020166969
0.020166969,0.020237128,0.024377573,0.023985268,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,24.13333333,0.020411921
0.020411921,0.020478293,0.024612467,0.024247153,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,24.4,0.020659214
0.020659214,0.02072206,0.024845813,0.024505675,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,24.66666667,0.020908832
0.020908832,0.020968396,0.025077559,0.024760936,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,24.93333333,0.021160759
0.021160759,0.021217268,0.025307617,0.025013067,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,25.2,0.021414979
0.021414979,0.021468647,0.025536041,0.025262067,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,25.46666667,0.021671474
0.021671474,0.0217225,0.025762792,0.025508019,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,25.73333333,0.021930229
0.021930229,0.021978797,0.025987781,0.025751059,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,26,0.022191224
0.022191224,0.022237511,0.026211058,0.025991181,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,26.26666667,0.022454444
0.022454444,0.022498611,0.026432622,0.026228434,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,26.53333333,0.022719871
0.022719871,0.022762071,0.026652385,0.026462951,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,26.8,0.022987486
0.022987486,0.023027861,0.026870379,0.026694743,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,27.06666667,0.023257272
0.023257272,0.023295957,0.027086623,0.026923834,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,27.33333333,0.023529212
0.023529212,0.023566329,0.027301058,0.02715033,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,27.6,0.023803288
0.023803288,0.023838955,0.02751369,0.027374267,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,27.86666667,0.02407948
0.02407948,0.024113806,0.027724548,0.02759566,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,28.13333333,0.024357772
0.024357772,0.02439086,0.027933599,0.027814582,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,28.4,0.024638146
0.024638146,0.02467009,0.028140834,0.028031087,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,28.66666667,0.024920583
0.024920583,0.024951473,0.028346284,0.028245183,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,28.93333333,0.025205066
0.025205066,0.025234986,0.028549937,0.028456925,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,29.2,0.025491576
0.025491576,0.025520604,0.028751776,0.028666371,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,29.46666667,0.025780095
0.025780095,0.025808305,0.028951832,0.02887353,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,29.73333333,0.026070607
0.026070607,0.026098067,0.029150107,0.02907844,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,30,0.026363092
0.026363092,0.026389867,0.029346577,0.029281165,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,30.26666667,0.026657532
0.026657532,0.026683683,0.029541271,0.029481716,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,30.53333333,0.026953911
0.026953911,0.026979494,0.029734212,0.029680109,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,30.8,0.027252211
0.027252211,0.027277278,0.029925389,0.029876391,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,31.06666667,0.027552413
0.027552413,0.027577015,0.030114782,0.030070624,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,31.33333333,0.0278545
0.0278545,0.027878684,0.030302434,0.030262802,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,31.6,0.028158456
0.028158456,0.028182264,0.030488371,0.030452933,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,31.86666667,0.028464262
0.028464262,0.028487736,0.030672577,0.030641075,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,32.13333333,0.028771902
0.028771902,0.028795079,0.030855032,0.030827282,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,32.4,0.029081357
0.029081357,0.029104275,0.031035786,0.031011541,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,32.66666667,0.029392612
0.029392612,0.029415304,0.031214865,0.031193862,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,32.93333333,0.029705649
0.029705649,0.029728146,0.031392249,0.031374299,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,33.2,0.030020451
0.030020451,0.030042784,0.031567933,0.031552897,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,33.46666667,0.030337002
0.030337002,0.030359198,0.03174196,0.031729644,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,33.73333333,0.030655285
0.030655285,0.03067737,0.031914349,0.031904556,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,34,0.030975283
0.030975283,0.030997283,0.032085089,0.032077681,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,34.26666667,0.031296981
0.031296981,0.031318918,0.032254185,0.032249046,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,34.53333333,0.031620362
0.031620362,0.031642258,0.032421669,0.032418651,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,34.8,0.031945409
0.031945409,0.031967285,0.032587556,0.032586515,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,35.06666667,0.032272107
0.032272107,0.032293983,0.032751843,0.032752674,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,35.33333333,0.032600441
0.032600441,0.032622333,0.032914543,0.032917154,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,35.6,0.032930393
0.032930393,0.03295232,0.03307568,0.033079957,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,35.86666667,0.033261949
0.033261949,0.033283927,0.03323527,0.033241102,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,36.13333333,0.033595093
0.033595093,0.033617137,0.033393311,0.033400621,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,36.4,0.03392981
0.03392981,0.033951934,0.03354981,0.033558526,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,36.66666667,0.034266085
0.034266085,0.034288302,0.033704802,0.033714834,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,36.93333333,0.034603901
0.034603901,0.034626225,0.0338583,0.033869565,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,37.2,0.034943245
0.034943245,0.034965688,0.034010295,0.034022735,1,1,543.1858673,530.8061481,546.574388,546.6163045,5182.821413,535.7410702,37.46666667,0.035284102
